학교구분,학교명,본분교,지역,설립구분,도로명주소,지번주소,위도,경도,학교개교일
대학원,수원대학교 호텔관광대학원,본교,경기,사립,경기도 화성시 봉담읍 와우안길 17,경기도 화성시 봉담읍 와우리 1-2,37.21011748,126.9794804,2000-03-01
대학원,수원대학교 음악대학원,본교,경기,사립,경기도 화성시 봉담읍 와우안길 17,경기도 화성시 봉담읍 와우리 1-2,37.21011748,126.9794804,2000-03-01
대학원,수원대학교 공학대학원,본교,경기,사립,경기도 화성시 봉담읍 와우안길 17,경기도 화성시 봉담읍 와우리 1-2,37.21011748,126.9794804,2002-10-30
대학원,숙명여자대학교 일반대학원,본교,서울,사립,서울특별시 용산구 청파로47길 100,서울특별시 용산구 청파동2가 53-12,37.54547408,126.9650744,1938-04-20
대학원,숙명여자대학교 교육대학원,본교,서울,사립,서울특별시 용산구 청파로47길 100,서울특별시 용산구 청파동2가 53-12,37.54547408,126.9650744,1981-11-01
대학원,숙명여자대학교 국제관계대학원,본교,서울,사립,서울특별시 용산구 청파로47길 100,서울특별시 용산구 청파동2가 53-12,37.54547408,126.9650744,1996-11-02
대학원,숙명여자대학교 사회교육대학원,본교,서울,사립,서울특별시 용산구 청파로47길 100,서울특별시 용산구 청파동2가 53-12,37.54547408,126.9650744,2003-09-10
대학원,숙명여자대학교 음악치료대학원,본교,서울,사립,서울특별시 용산구 청파로47길 100,서울특별시 용산구 청파동2가 53-12,37.54547408,126.9650744,1996-11-02
대학원,숙명여자대학교 임상약학대학원,본교,서울,사립,서울특별시 용산구 청파로47길 100,서울특별시 용산구 청파동2가 53-12,37.54547408,126.9650744,1994-10-01
대학원,숙명여자대학교 전통문화예술대학원,본교,서울,사립,서울특별시 용산구 청파로47길 100,서울특별시 용산구 청파동2가 53-12,37.54547408,126.9650744,1997-11-01
대학원,숙명여자대학교 TESOL 대학원,본교,서울,사립,서울특별시 용산구 청파로47길 100,서울특별시 용산구 청파동2가 53-12,37.54547408,126.9650744,1999-11-02
대학원,숙명여자대학교 원격대학원,본교,서울,사립,서울특별시 용산구 청파로47길 100,서울특별시 용산구 청파동2가 53-12,37.54547408,126.9650744,2001-03-01
대학원,숙명여자대학교 여성인적자원개발대학원,본교,서울,사립,서울특별시 용산구 청파로47길 100,서울특별시 용산구 청파동2가 53-12,37.54547408,126.9650744,2005-07-01
대학원,숙명여자대학교 호스피탈리티경영전문대학원,본교,서울,사립,서울특별시 용산구 청파로47길 100,서울특별시 용산구 청파동2가 53-12,37.54547408,126.9650744,2007-03-01
대학원,숙명여자대학교 라이프스타일디자인대학원,본교,서울,사립,서울특별시 용산구 청파로47길 100,서울특별시 용산구 청파동2가 53-12,37.54547408,126.9650744,2007-03-01
대학원,숙명여자대학교 정책산업대학원,본교,서울,사립,서울특별시 용산구 청파로47길 100,서울특별시 용산구 청파동2가 53-12,37.54547408,126.9650744,2007-03-01
대학원,순천향대학교 대학원,본교,충남,사립,충청남도 아산시 신창면 순천향로 22,충청남도 아산시 신창면 읍내리 646,36.77137189,126.9341338,1984-03-01
대학원,순천향대학교 교육대학원,본교,충남,사립,충청남도 아산시 신창면 순천향로 22,충청남도 아산시 신창면 읍내리 646,36.77137189,126.9341338,1996-03-01
대학원,순천향대학교 산업정보대학원,본교,충남,사립,충청남도 아산시 신창면 순천향로 22,충청남도 아산시 신창면 읍내리 646,36.77137189,126.9341338,1989-03-01
대학원,순천향대학교 행정대학원,본교,충남,사립,충청남도 아산시 신창면 순천향로 22,충청남도 아산시 신창면 읍내리 646,36.77137189,126.9341338,2007-03-01
대학원,순천향대학교 글로벌경영대학원,본교,충남,사립,충청남도 아산시 신창면 순천향로 22,충청남도 아산시 신창면 읍내리 646,36.77137189,126.9341338,2008-03-01
대학원,순천향대학교 건강과학대학원,본교,충남,사립,충청남도 아산시 신창면 순천향로 22,충청남도 아산시 신창면 읍내리 646,36.77137189,126.9341338,2005-03-01
대학원,순천향대학교 법과학대학원,본교,충남,사립,충청남도 아산시 신창면 순천향로 22,충청남도 아산시 신창면 읍내리 646,36.77137189,126.9341338,2011-03-01
대학원,숭실대학교 대학원,본교,서울,사립,서울특별시 동작구 상도로 369,서울특별시 동작구 상도동 511,37.49642897,126.9551579,1975-01-01
대학원,숭실대학교 경영대학원,본교,서울,사립,서울특별시 동작구 상도로 369,서울특별시 동작구 상도동 511,37.49642897,126.9551579,1996-10-10
대학원,숭실대학교 교육대학원,본교,서울,사립,서울특별시 동작구 상도로 369,서울특별시 동작구 상도동 511,37.49642897,126.9551579,1996-11-10
대학원,숭실대학교 기독교학대학원,본교,서울,사립,서울특별시 동작구 상도로 369,서울특별시 동작구 상도동 511,37.49642897,126.9551579,1997-11-10
대학원,숭실대학교 사회복지대학원,본교,서울,사립,서울특별시 동작구 상도로 369,서울특별시 동작구 상도동 511,37.49642897,126.9551579,1992-03-01
대학원,숭실대학교 정보과학대학원,본교,서울,사립,서울특별시 동작구 상도로 369,서울특별시 동작구 상도동 511,37.49642897,126.9551579,1987-10-10
대학원,숭실대학교 중소기업대학원,본교,서울,사립,서울특별시 동작구 상도로 369,서울특별시 동작구 상도동 511,37.49642897,126.9551579,1983-10-10
대학원,신라대학교 대학원,본교,부산,사립,부산광역시 사상구 백양대로700번길 140,부산광역시 사상구 괘법동 산 1-23,35.17204045,128.997735,1981-11-25
대학원,신라대학교 교육대학원,본교,부산,사립,부산광역시 사상구 백양대로700번길 140,부산광역시 사상구 괘법동 산 1-23,35.17204045,128.997735,1994-10-21
대학원,신라대학교 국제경영대학원,본교,부산,사립,부산광역시 사상구 백양대로700번길 140,부산광역시 사상구 괘법동 산 1-23,35.17204045,128.997735,1999-11-02
대학원,신라대학교 사회복지대학원,본교,부산,사립,부산광역시 사상구 백양대로700번길 140,부산광역시 사상구 괘법동 산 1-23,35.17204045,128.997735,1996-10-30
대학원,신라대학교 조형대학원,본교,부산,사립,부산광역시 사상구 백양대로700번길 140,부산광역시 사상구 괘법동 산 1-23,35.17204045,128.997735,1999-11-02
대학원,신라대학교 리더십대학원,본교,부산,사립,부산광역시 사상구 백양대로700번길 140,부산광역시 사상구 괘법동 산 1-23,35.17204045,128.997735,2012-02-01
대학원,아신대학교 대학원,본교,경기,사립,경기도 양평군 옥천면 경강로 1276,경기도 양평군 옥천면 아신리 산 151-1,37.51121707,127.4289283,1987-11-01
대학원,아신대학교 교육대학원,본교,경기,사립,경기도 양평군 옥천면 경강로 1276,경기도 양평군 옥천면 아신리 산 151-1,37.51121707,127.4289283,1999-11-19
대학원,아신대학교 선교대학원,본교,경기,사립,경기도 양평군 옥천면 경강로 1276,경기도 양평군 옥천면 아신리 산 151-1,37.51121707,127.4289283,1997-12-12
대학원,아신대학교 신학대학원,본교,경기,사립,경기도 양평군 옥천면 경강로 1276,경기도 양평군 옥천면 아신리 산 151-1,37.51121707,127.4289283,1986-11-29
대학원,아신대학교 상담대학원,본교,경기,사립,경기도 양평군 옥천면 경강로 1276,경기도 양평군 옥천면 아신리 산 151-1,37.51121707,127.4289283,2001-07-26
대학원,아신대학교 복지대학원,본교,경기,사립,경기도 양평군 옥천면 경강로 1276,경기도 양평군 옥천면 아신리 산 151-1,37.51121707,127.4289283,2002-10-30
대학원,아주대학교 대학원,본교,경기,사립,경기도 수원시 영통구 월드컵로 206,경기도 수원시 영통구 원천동 산 5-1,37.28305638,127.04366,1981-03-01
대학원,아주대학교 경영대학원,본교,경기,사립,경기도 수원시 영통구 월드컵로 206,경기도 수원시 영통구 원천동 산 5-1,37.28305638,127.04366,1987-11-09
대학원,아주대학교 공공정책대학원,본교,경기,사립,경기도 수원시 영통구 월드컵로 206,경기도 수원시 영통구 원천동 산 5-1,37.28305638,127.04366,1996-03-01
대학원,아주대학교 교육대학원,본교,경기,사립,경기도 수원시 영통구 월드컵로 206,경기도 수원시 영통구 원천동 산 5-1,37.28305638,127.04366,1996-03-01
대학원,아주대학교 국제대학원,본교,경기,사립,경기도 수원시 영통구 월드컵로 206,경기도 수원시 영통구 원천동 산 5-1,37.28305638,127.04366,1996-03-01
대학원,아주대학교 보건대학원,본교,경기,사립,경기도 수원시 영통구 월드컵로 206,경기도 수원시 영통구 원천동 산 5-1,37.28305638,127.04366,2003-06-27
대학원,아주대학교 정보통신대학원,본교,경기,사립,경기도 수원시 영통구 월드컵로 206,경기도 수원시 영통구 원천동 산 5-1,37.28305638,127.04366,1998-03-01
대학원,아주대학교 정보통신전문대학원,본교,경기,사립,경기도 수원시 영통구 월드컵로 206,경기도 수원시 영통구 원천동 산 5-1,37.28305638,127.04366,1999-09-01
대학원,아주대학교 임상치의학대학원,본교,경기,사립,경기도 수원시 영통구 월드컵로 206,경기도 수원시 영통구 원천동 산 5-1,37.28305638,127.04366,2010-10-05
대학원,아주대학교 법학전문대학원,본교,경기,사립,경기도 수원시 영통구 월드컵로 206,경기도 수원시 영통구 원천동 산 5-1,37.28305638,127.04366,2008-12-16
대학원,아주대학교 의학전문대학원,본교,경기,사립,경기도 수원시 영통구 월드컵로 206,경기도 수원시 영통구 원천동 산 5-1,37.28305638,127.04366,2009-02-09
대학원,안양대학교 대학원,본교,경기,사립,경기도 안양시 만안구 삼덕로37번길 22,경기도 안양시 만안구 안양동 708-113,37.39176819,126.9205263,2000-03-01
대학원,안양대학교 경영행정대학원,본교,경기,사립,경기도 안양시 만안구 삼덕로37번길 22,경기도 안양시 만안구 안양동 708-113,37.39176819,126.9205263,1996-12-19
대학원,안양대학교 교육대학원,본교,경기,사립,경기도 안양시 만안구 삼덕로37번길 22,경기도 안양시 만안구 안양동 708-113,37.39176819,126.9205263,1996-10-30
대학원,안양대학교 신학대학원,본교,경기,사립,경기도 안양시 만안구 삼덕로37번길 22,경기도 안양시 만안구 안양동 708-113,37.39176819,126.9205263,1995-03-01
대학원,연세대학교 대학원,본교,서울,사립,서울특별시 서대문구 연세로 50,서울특별시 서대문구 신촌동 134,37.56380644,126.9429309,1950-06-01
대학원,연세대학교 경제대학원,본교,서울,사립,서울특별시 서대문구 연세로 50,서울특별시 서대문구 신촌동 134,37.56380644,126.9429309,1998-03-01
대학원,연세대학교 교육대학원,본교,서울,사립,서울특별시 서대문구 연세로 50,서울특별시 서대문구 신촌동 134,37.56380644,126.9429309,1967-01-10
대학원,연세대학교 국제학대학원,본교,서울,사립,서울특별시 서대문구 연세로 50,서울특별시 서대문구 신촌동 134,37.56380644,126.9429309,1986-11-29
대학원,연세대학교 법무대학원,본교,서울,사립,서울특별시 서대문구 연세로 50,서울특별시 서대문구 신촌동 134,37.56380644,126.9429309,1994-03-01
대학원,연세대학교 보건대학원,본교,서울,사립,서울특별시 서대문구 연세로 50,서울특별시 서대문구 신촌동 134,37.56380644,126.9429309,1977-03-01
대학원,연세대학교(미래) 보건환경대학원,분교,강원,사립,강원특별자치도 원주시 흥업면 연세대길 1,강원특별자치도 원주시 흥업면 매지리 1496,37.2748331,127.9043277,2002-03-01
대학원,연세대학교 사회복지대학원,본교,서울,사립,서울특별시 서대문구 연세로 50,서울특별시 서대문구 신촌동 134,37.56380644,126.9429309,2001-03-01
대학원,연세대학교 생활환경대학원,본교,서울,사립,서울특별시 서대문구 연세로 50,서울특별시 서대문구 신촌동 134,37.56380644,126.9429309,1997-03-01
대학원,연세대학교 언론홍보대학원,본교,서울,사립,서울특별시 서대문구 연세로 50,서울특별시 서대문구 신촌동 134,37.56380644,126.9429309,1992-03-01
대학원,연세대학교 연합신학대학원,본교,서울,사립,서울특별시 서대문구 연세로 50,서울특별시 서대문구 신촌동 134,37.56380644,126.9429309,1964-03-23
